STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
CA,CA0062,113,Y,M658,MASAO W. SATOW LIBRARY,14433 SOUTH CRENSHAW BLVD.,GARDENA,90249,3142,LOS ANGELES,3106790638,BR,6639,R_23,0,2769,R_23,49,R_23,2024,08,00,00,00,-118.3265675,33.900012,9663345,21,06037603706,060376037062002,0643,31080,0,E,99.04,POINTADDRESS
CA,CA0062,114,Y,M658,EAST BOOKMOBILE,1601 WEST COVINA PKWY,WEST COVINA,91790,2705,LOS ANGELES,6263377339,BS,-4,N_23,1,1974,R_23,49,R_23,2024,08,00,00,00,-117.9409678,34.07107037,9663345,21,06037406702,060374067021002,0631,31080,0,E,99.62,STREETADDRESS
CA,CA0063,002,Y,M659,CENTRAL LIBRARY,630 WEST FIFTH ST.,LOS ANGELES,90071,2002,LOS ANGELES,2132287571,CE,538802,R_23,0,2978,R_23,52,R_23,2024,08,00,00,00,-118.2547799,34.0507183,9663345,11,06037207712,060372077122001,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,003,Y,M659,ANGELES MESA BRANCH,2700 W. 52ND ST.,LOS ANGELES,90043,1953,LOS ANGELES,3232924328,BR,5243,R_23,0,2378,R_23,49,R_23,2024,08,00,00,00,-118.3226282,33.9949421,9663345,11,06037234600,060372346001006,0637,31080,0,E,100,STREETADDRESS
CA,CA0063,004,Y,M659,ARROYO SECO REGIONAL BRANCH,6145 N. FIGUEROA ST.,LOS ANGELES,90042,3565,LOS ANGELES,3232550537,BR,14000,R_23,0,3016,R_23,52,R_23,2024,08,00,00,00,-118.1863121,34.1135984,9663345,11,06037183620,060371836202003,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,005,Y,M659,ASCOT BRANCH,120 W. FLORENCE AVE.,LOS ANGELES,90003,1805,LOS ANGELES,3237594817,BR,10500,R_23,0,2583,R_23,52,R_23,2024,08,00,00,00,-118.2747616,33.9746523,9663345,11,06037239601,060372396012000,0637,31080,0,E,100,POINTADDRESS
CA,CA0063,006,Y,M659,ATWATER VILLAGE BRANCH,3379 GLENDALE BLVD.,LOS ANGELES,90039,1825,LOS ANGELES,3236641353,BR,5900,R_23,0,2583,R_23,52,R_23,2024,08,00,00,00,-118.2589663,34.1199112,9663345,11,06037187101,060371871012006,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,007,Y,M659,BALDWIN HILLS BRANCH,2906 S. LA BREA,LOS ANGELES,90016,3902,LOS ANGELES,3237331196,BR,12000,R_23,0,2383,R_23,50,R_23,2024,08,00,00,00,-118.3528007,34.0284398,9663345,11,06037219700,060372197003008,0637,31080,0,E,99.01,POINTADDRESS
CA,CA0063,008,Y,M659,BENJAMIN FRANKLIN BRANCH,2200 E. FIRST ST.,LOS ANGELES,90033,3902,LOS ANGELES,3232636901,BR,9656,R_23,0,2388,R_23,48,R_23,2024,08,00,00,00,-118.212252,34.0443625,9663345,11,06037204420,060372044201007,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,009,Y,M659,DONALD BRUCE KAUFMAN BRENTWOOD BRANCH,11820 SAN VICENTE BLVD.,LOS ANGELES,90049,5002,LOS ANGELES,3105758273,BR,10400,R_23,0,2567,R_23,52,R_23,2024,08,00,00,00,-118.4687586,34.0528812,9663345,11,06037264103,060372641032008,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,010,Y,M659,CAHUENGA BRANCH,4591 SANTA MONICA BLVD.,LOS ANGELES,90029,1937,LOS ANGELES,3236646418,BR,11000,R_23,0,2203,R_23,42,R_23,2024,08,00,00,00,-118.288958,34.0909075,9663345,11,06037191301,060371913012002,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,011,Y,M659,CANOGA PARK BRANCH,20939 SHERMAN WAY,CANOGA PARK,91303,1744,LOS ANGELES,8188870320,BR,12500,R_23,0,2532,R_23,51,R_23,2024,08,00,00,00,-118.5899824,34.2011773,9663345,11,06037134001,060371340012001,0632,31080,0,E,100,STREETADDRESS
CA,CA0063,012,Y,M659,CHATSWORTH,21052 DEVONSHIRE ST,CHATSWORTH,91311,2314,LOS ANGELES,8183414276,BR,12500,R_23,0,2587,R_23,52,R_23,2024,08,00,00,00,-118.5926623,34.2572173,9663345,11,06037113323,060371133231000,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,013,Y,M659,CHINATOWN BRANCH,639 N. HILL ST.,LOS ANGELES,90012,2250,LOS ANGELES,2136200925,BR,14500,R_23,0,2340,R_23,48,R_23,2024,08,00,00,00,-118.2409389,34.0602819,9663345,11,06037207102,060372071021006,0634,31080,0,E,100,STREETADDRESS
CA,CA0063,014,Y,M659,CYPRESS PARK BRANCH,1150 CYPRESS AVE.,LOS ANGELES,90065,1144,LOS ANGELES,3232240039,BR,10750,R_23,0,2576,R_23,52,R_23,2024,08,00,00,00,-118.2273165,34.0947814,9663345,11,06037185320,060371853201001,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,015,Y,M659,EAGLE ROCK BRANCH,5027 CASPAR AVE.,LOS ANGELES,90041,1901,LOS ANGELES,3232507808,BR,12411,R_23,0,2564,R_23,52,R_23,2024,08,00,00,00,-118.213212,34.1375589,9663345,11,06037181400,060371814003009,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,016,Y,M659,ECHO PARK LIBRARY,1410 W. TEMPLE ST.,LOS ANGELES,90026,5605,LOS ANGELES,2132507808,BR,17543,R_23,0,2371,R_23,49,R_23,2024,08,00,00,00,-118.2571985,34.0673561,9663345,11,06037208002,060372080022002,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,017,Y,M659,EL SERENO BRANCH,5226 HUNTINGTON DR. SOUTH,LOS ANGELES,90032,1704,LOS ANGELES,3232259201,BR,10500,R_23,0,2540,R_23,51,R_23,2024,08,00,00,00,-118.1685326,34.0894666,9663345,11,06037201501,060372015013003,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,018,Y,M659,ENCINO-TARZANA LIBRARY,18231 VENTURA BLVD.,TARZANA,91356,3630,LOS ANGELES,8183431983,BR,12500,R_23,0,2538,R_23,51,R_23,2024,08,00,00,00,-118.5301786,34.1664448,9663345,11,06037139502,060371395021001,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,019,Y,M659,EXPOSITION PARK REGIONAL BRANCH,3900 S. WESTERN AVE.,LOS ANGELES,90062,1111,LOS ANGELES,3232903113,BR,14311,R_23,0,2962,R_23,52,R_23,2024,08,00,00,00,-118.3088846,34.0143593,9663345,11,06037231302,060372313022004,0637,31080,0,E,100,POINTADDRESS
CA,CA0063,020,Y,M659,FAIRFAX BRANCH,161 S. GARDNER ST.,LOS ANGELES,90036,2717,LOS ANGELES,3239366191,BR,12500,R_23,0,2534,R_23,51,R_23,2024,08,00,00,00,-118.3532335,34.0717632,9663345,11,06037214501,060372145012000,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,021,Y,M659,FELIPE DE NEVE BRANCH,2820 W. SIXTH ST.,LOS ANGELES,90057,3114,LOS ANGELES,2133847676,BR,9273,R_23,0,2574,R_23,52,R_23,2024,08,00,00,00,-118.2836463,34.0634236,9663345,11,06037211123,060372111231000,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,022,Y,M659,GOLDWYN HOLLYWOOD REGIONAL BRANCH,1623 IVAR AVE.,LOS ANGELES,90028,6304,LOS ANGELES,3238568260,BR,19000,R_23,0,2974,R_23,52,R_23,2024,08,00,00,00,-118.3281875,34.100405,9663345,11,06037190701,060371907011001,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,023,Y,M659,GRANADA HILLS BRANCH,10640 PETIT AVE.,GRANADA HILLS,91344,6452,LOS ANGELES,8183685687,BR,11310,R_23,0,2608,R_23,52,R_23,2024,08,00,00,00,-118.4979125,34.264327,9663345,11,06037111402,060371114021002,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,024,Y,M659,HYDE PARK BRANCH,2205 FLORENCE AV,LOS ANGELES,90043,5101,LOS ANGELES,3237507241,BR,10500,R_23,0,2557,R_23,52,R_23,2024,08,00,00,00,-118.31818,33.9746275,9663345,11,06037235201,060372352011010,0637,31080,0,E,99.62,POINTADDRESS
CA,CA0063,025,Y,M659,JEFFERSON BRANCH,2211 W. JEFFERSON BLVD.,LOS ANGELES,90018,3741,LOS ANGELES,3237348573,BR,9000,R_23,0,2586,R_23,52,R_23,2024,08,00,00,00,-118.3193162,34.0255738,9663345,11,06037219010,060372190101009,0637,31080,0,E,100,POINTADDRESS
CA,CA0063,026,Y,M659,JOHN C. FREMONT BRANCH,6121 MELROSE AVE.,LOS ANGELES,90038,3501,LOS ANGELES,3239623521,BR,7361,R_23,0,2428,R_23,49,R_23,2024,08,00,00,00,-118.3338065,34.0835019,9663345,11,06037191902,060371919022011,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,027,Y,M659,JOHN MUIR BRANCH,1005 W. 64TH ST.,LOS ANGELES,90044,3605,LOS ANGELES,3237894800,BR,8485,R_23,0,2348,R_23,48,R_23,2024,08,00,00,00,-118.2921318,33.9814515,9663345,11,06037237401,060372374012001,0637,31080,0,E,100,POINTADDRESS
CA,CA0063,028,Y,M659,JUNIPERO SERRA BRANCH,4607 S. MAIN ST.,LOS ANGELES,90037,2735,LOS ANGELES,3232341685,BR,10847,R_23,0,2541,R_23,52,R_23,2024,08,00,00,00,-118.2740255,34.0017396,9663345,11,06037231902,060372319021002,0637,31080,0,E,100,POINTADDRESS
CA,CA0063,029,Y,M659,LINCOLN HEIGHTS BRANCH,2530 WORKMAN ST.,LOS ANGELES,90031,2322,LOS ANGELES,3232261692,BR,12912,R_23,0,2420,R_23,49,R_23,2024,08,00,00,00,-118.2144005,34.0761448,9663345,11,06037199201,060371992013003,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,030,Y,M659,LOS FELIZ BRANCH,1874 HILLHURST AVE.,LOS ANGELES,90027,4427,LOS ANGELES,3239134710,BR,10449,R_23,0,2438,R_23,49,R_23,2024,08,00,00,00,-118.2873882,34.1052545,9663345,11,06037189101,060371891011004,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,032,Y,M659,MALABAR BRANCH,2801 WABASH AVE.,LOS ANGELES,90033,2604,LOS ANGELES,3232631497,BR,6000,R_23,0,2564,R_23,52,R_23,2024,08,00,00,00,-118.1981064,34.0505678,9663345,11,06037203200,060372032001005,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,033,Y,M659,MAR VISTA BRANCH,12006 VENICE BLVD.,LOS ANGELES,90066,3810,LOS ANGELES,3103903454,BR,12500,R_23,0,2545,R_23,52,R_23,2024,08,00,00,00,-118.4290775,34.0060179,9663345,11,06037271902,060372719022010,0636,31080,0,E,100,POINTADDRESS
CA,CA0063,034,Y,M659,MARK TWAIN BRANCH,9621 S. FIGUEROA ST.,LOS ANGELES,90039,3928,LOS ANGELES,3237554088,BR,9900,R_23,0,2530,R_23,52,R_23,2024,08,00,00,00,-118.2827274,33.948549,9663345,11,06037240401,060372404011000,0643,31080,0,E,98.81,POINTADDRESS
CA,CA0063,035,Y,M659,MEMORIAL BRANCH,4625 W. OLYMPIC BLVD.,LOS ANGELES,90019,1832,LOS ANGELES,3239382732,BR,10578,R_23,0,2418,R_23,49,R_23,2024,08,00,00,00,-118.3318377,34.0563973,9663345,11,06037212702,060372127023011,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,036,Y,M659,NORTH HOLLYWOOD REGIONAL BRANCH,5211 TUJUNGA AVE.,NORTH HOLLYWOOD,91601,3119,LOS ANGELES,8187667185,BR,15150,R_23,0,2841,R_23,52,R_23,2024,08,00,00,00,-118.3789975,34.16664,9663345,11,06037125200,060371252002001,0629,31080,0,E,100,POINTADDRESS
CA,CA0063,037,Y,M659,NORTHRIDGE BRANCH,9051 DARBY AVE.,NORTHRIDGE,91325,2743,LOS ANGELES,8188863640,BR,12500,R_23,0,2455,R_23,50,R_23,2024,08,00,00,00,-118.5338868,34.2350527,9663345,11,06037115202,060371152022004,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,038,Y,M659,PACOIMA BRANCH,13605 VAN NUYS BLVD.,PACOIMA,91331,3613,LOS ANGELES,8188995203,BR,11300,R_23,0,2608,R_23,52,R_23,2024,08,00,00,00,-118.4291194,34.2610149,9663345,11,06037104404,060371044042009,0629,31080,0,E,100,POINTADDRESS
CA,CA0063,039,Y,M659,PALISADES BRANCH,861 ALMA REAL DR.,PACIFIC PALISADES,90272,3730,LOS ANGELES,3104592754,BR,11500,R_23,0,2589,R_23,52,R_23,2024,08,00,00,00,-118.5230639,34.0421492,9663345,11,06037262706,060372627061005,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,040,Y,M659,PALMS-RANCHO PARK BRANCH,2920 OVERLAND AVE.,LOS ANGELES,90064,4220,LOS ANGELES,3108402142,BR,10500,R_23,0,2520,R_23,51,R_23,2024,08,00,00,00,-118.4180079,34.0330365,9663345,11,06037269300,060372693003012,0636,31080,0,E,100,POINTADDRESS
CA,CA0063,041,Y,M659,PANORAMA CITY BRANCH,14345 ROSCOE BLVD.,PANORAMA CITY,91402,4222,LOS ANGELES,8188944071,BR,12500,R_23,0,2575,R_23,52,R_23,2024,08,00,00,00,-118.446247,34.2216075,9663345,11,06037120104,060371201041002,0629,31080,0,E,100,POINTADDRESS
CA,CA0063,042,Y,M659,PIO PICO KOREATOWN BRANCH,694 S. OXFORD,LOS ANGELES,90005,2872,LOS ANGELES,2133687647,BR,20000,R_23,0,2553,R_23,52,R_23,2024,08,00,00,00,-118.3078025,34.060048,9663345,11,06037212502,060372125021002,0634,31080,0,E,99.01,POINTADDRESS
CA,CA0063,043,Y,M659,ROBERT LOUIS STEVENSON BRANCH,803 SPENCE ST.,LOS ANGELES,90023,1727,LOS ANGELES,3232684710,BR,6000,R_23,0,2561,R_23,52,R_23,2024,08,00,00,00,-118.1980445,34.0275248,9663345,11,06037204810,060372048102002,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,044,Y,M659,ROBERTSON BRANCH,1719 S. ROBERTSON BLVD.,LOS ANGELES,90035,4315,LOS ANGELES,3108402147,BR,9035,R_23,0,2358,R_23,48,R_23,2024,08,00,00,00,-118.3857251,34.048286,9663345,11,06037217001,060372170011013,0637,31080,0,E,100,POINTADDRESS
CA,CA0063,045,Y,M659,SAN PEDRO REGIONAL BRANCH,931 S. GAFFEY ST.,SAN PEDRO,90731,3606,LOS ANGELES,3105487779,BR,20000,R_23,0,2972,R_23,52,R_23,2024,08,00,00,00,-118.2923874,33.735572,9663345,11,06037296600,060372966003008,0644,31080,0,E,100,POINTADDRESS
CA,CA0063,046,Y,M659,SHERMAN OAKS BRANCH,14245 MOORPARK ST.,SHERMAN OAKS,91423,2722,LOS ANGELES,8182059716,BR,12500,R_23,0,2518,R_23,51,R_23,2024,08,00,00,00,-118.443745,34.150987,9663345,11,06037141201,060371412012004,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,047,Y,M659,STUDIO CITY BRANCH,12511 MOORPARK ST.,STUDIO CITY,91604,1372,LOS ANGELES,8187557873,BR,11500,R_23,0,2548,R_23,51,R_23,2024,08,00,00,00,-118.4055889,34.15039,9663345,11,06037143401,060371434011011,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,048,Y,M659,SUN VALLEY BRANCH,7935 VINELAND AVE.,SUN VALLEY,91352,4477,LOS ANGELES,8187641138,BR,12500,R_23,0,2590,R_23,52,R_23,2024,08,00,00,00,-118.3703674,34.214676,9663345,11,06037122121,060371221211000,0629,31080,0,E,100,POINTADDRESS
CA,CA0063,049,Y,M659,SUNLAND-TUJUNGA BRANCH,7771 FOOTHILL BLVD.,TUJUNGA,91042,2137,LOS ANGELES,8183524481,BR,10500,R_23,0,2574,R_23,52,R_23,2024,08,00,00,00,-118.3014492,34.2578879,9663345,11,06037103402,060371034021006,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,050,Y,M659,SYLMAR,14430 POLK ST.,SYLMAR,91342,4119,LOS ANGELES,8183676102,BR,12500,R_23,0,2566,R_23,52,R_23,2024,08,00,00,00,-118.445778,34.308198,9663345,11,06037106403,060371064033003,0629,31080,0,E,100,POINTADDRESS
CA,CA0063,051,Y,M659,VAN NUYS BRANCH,6250 SYLMAR AVE. MALL,VAN NUYS,91401,2707,LOS ANGELES,8187568453,BR,12814,R_23,0,2499,R_23,51,R_23,2024,08,00,00,00,-118.4464873,34.1839591,9663345,11,06037128210,060371282101007,0629,31080,0,E,99.02,POINTADDRESS
CA,CA0063,052,Y,M659,VALLEY PLAZA BRANCH,12311 VANOWEN ST.,NORTH HOLLYWOOD,91605,5624,LOS ANGELES,8187659251,BR,10500,R_23,0,2146,R_23,45,R_23,2024,08,00,00,00,-118.401354,34.195937,9663345,11,06037123301,060371233012002,0629,31080,0,E,100,POINTADDRESS
CA,CA0063,053,Y,M659,VENICE BRANCH,501 S. VENICE BLVD.,VENICE,90291,M,LOS ANGELES,3108211769,BR,10500,R_23,0,2565,R_23,52,R_23,2024,08,00,00,00,-118.4673666,33.9867269,9663345,11,06037273502,060372735021013,0636,31080,0,E,99.04,POINTADDRESS
CA,CA0063,054,Y,M659,VERMONT SQUARE BRANCH,1201 W. 48TH ST.,LOS ANGELES,90037,2838,LOS ANGELES,3232907405,BR,8736,R_23,0,2546,R_23,52,R_23,2024,08,00,00,00,-118.295899,33.9996275,9663345,11,06037232200,060372322002007,0637,31080,0,E,100,POINTADDRESS
CA,CA0063,055,Y,M659,VERNON-LEON H. WASHINGTON JR. MEMORIAL BRANCH,4504 S. CENTRAL AVE.,LOS ANGELES,90011,3632,LOS ANGELES,3232349106,BR,10325,R_23,0,2446,R_23,52,R_23,2024,08,00,00,00,-118.2564625,34.002612,9663345,11,06037228710,060372287101001,0637,31080,0,E,100,POINTADDRESS
CA,CA0063,056,Y,M659,WASHINGTON IRVING BRANCH,4117 W. WASHINGTON BLVD.,LOS ANGELES,90018,1053,LOS ANGELES,3237346303,BR,12269,R_23,0,2539,R_23,52,R_23,2024,08,00,00,00,-118.329211,34.0398975,9663345,11,06037218110,060372181102004,0637,31080,0,E,100,POINTADDRESS
CA,CA0063,057,Y,M659,ALMA REAVES WOODS WATTS BRANCH,10205 COMPTON AVE.,LOS ANGELES,90002,2804,LOS ANGELES,3237892850,BR,12500,R_23,0,2592,R_23,52,R_23,2024,08,00,00,00,-118.2462375,33.944041,9663345,11,06037242300,060372423002009,0643,31080,0,E,100,POINTADDRESS
CA,CA0063,058,Y,M659,WILL AND ARIEL DURANT BRANCH,7140 W. SUNSET BLVD.,LOS ANGELES,90046,4416,LOS ANGELES,3238762741,BR,12500,R_23,0,2412,R_23,51,R_23,2024,08,00,00,00,-118.3454147,34.0979472,9663345,11,06037189906,060371899061001,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,059,Y,M659,WEST LOS ANGELES REGIONAL BRANCH,11360 SANTA MONICA BLVD.,LOS ANGELES,90025,3152,LOS ANGELES,3105758323,BR,13740,R_23,0,2934,R_23,52,R_23,2024,08,00,00,00,-118.449909,34.0460347,9663345,11,06037267300,060372673003000,0636,31080,0,E,100,POINTADDRESS
CA,CA0063,060,Y,M659,WEST VALLEY REGIONAL BRANCH,19036 VANOWEN ST.,RESEDA,91335,5114,LOS ANGELES,8183459806,BR,14000,R_23,0,3017,R_23,52,R_23,2024,08,00,00,00,-118.547997,34.1938125,9663345,11,06037132502,060371325021001,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,061,Y,M659,WESTCHESTER -LOYOLA VILLAGE BRANCH,7114 W. MANCHESTER AV.,LOS ANGELES,90045,3509,LOS ANGELES,3103481096,BR,12500,R_23,0,2564,R_23,52,R_23,2024,08,00,00,00,-118.417071,33.9596925,9663345,11,06037278001,060372780012011,0636,31080,0,E,100,POINTADDRESS
CA,CA0063,062,Y,M659,WILMINGTON BRANCH,1300 NORTH AVALON BLVD.,WILMINGTON,90744,2639,LOS ANGELES,3108341082,BR,10800,R_23,0,2256,R_23,48,R_23,2024,08,00,00,00,-118.2631233,33.788992,9663345,11,06037294610,060372946101004,0644,31080,0,E,100,POINTADDRESS
CA,CA0063,063,Y,M659,WILSHIRE BRANCH,149 N. ST. ANDREWS PL.,LOS ANGELES,90004,4019,LOS ANGELES,3239574550,BR,6258,R_23,0,2574,R_23,52,R_23,2024,08,00,00,00,-118.311406,34.0744457,9663345,11,06037211500,060372115001008,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,064,Y,M659,WOODLAND HILLS BRANCH,22200 VENTURA BLVD.,WOODLAND HILLS,91364,1517,LOS ANGELES,8182260017,BR,12500,R_23,0,2571,R_23,52,R_23,2024,08,00,00,00,-118.610624,34.1687327,9663345,11,06037137401,060371374013000,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,065,Y,M659,LITTLE TOKYO BRANCH LIBRARY,203 S. LOS ANGELES STREET,LOS ANGELES,90012,3704,LOS ANGELES,2136120525,BR,12500,R_23,0,2578,R_23,52,R_23,2024,08,00,00,00,-118.2436425,34.0499622,9663345,11,06037207306,060372073061002,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,068,Y,M659,PLATT BRANCH,23600 VICTORY BLVD.,LOS ANGELES,91367,1349,LOS ANGELES,8183409386,BR,14053,R_23,0,2482,R_23,50,R_23,2024,08,00,00,00,-118.6413755,34.1865764,9663345,11,06037135202,060371352023013,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,069,Y,M659,PORTER RANCH BRANCH,11371 TAMPA AVE.,LOS ANGELES,91326,1729,LOS ANGELES,8183605706,BR,12300,R_23,0,2601,R_23,52,R_23,2024,08,00,00,00,-118.5598852,34.2778903,9663345,11,06037108102,060371081021000,0627,31080,0,E,100,POINTADDRESS
CA,CA0063,070,Y,M659,MID-VALLEY REGIONAL BRANCH,16244 NORDHOFF ST.,NORTH HILLS,91343,3806,LOS ANGELES,8188953650,BR,27000,R_23,0,3012,R_23,52,R_23,2024,08,00,00,00,-118.486737,34.2356125,9663345,11,06037117303,060371173031000,0632,31080,0,E,100,POINTADDRESS
CA,CA0063,074,Y,M659,HARBOR CITY-HARBOR GATEWAY,24000 S. WESTERN AVE.,HARBOR CITY,90710,1741,LOS ANGELES,3105349520,BR,14650,R_23,0,2536,R_23,52,R_23,2024,08,00,00,00,-118.3075103,33.8068344,9663345,11,06037293302,060372933021000,0636,31080,0,E,99.04,POINTADDRESS
CA,CA0063,075,Y,M659,LAKE VIEW TERRACE,12002 OSBORNE ST.,LAKE VIEW TERRACE,91342,7221,LOS ANGELES,8188907404,BR,10700,R_23,0,2596,R_23,52,R_23,2024,08,00,00,00,-118.3940358,34.2733329,9663345,11,06037980021,060379800211003,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,076,Y,M659,PICO UNION BRANCH,1030 S. ALVARADO ST.,LOS ANGELES,90006,3712,LOS ANGELES,2133687647,BR,12500,R_23,0,2561,R_23,52,R_23,2024,08,00,00,00,-118.280365,34.0508884,9663345,11,06037209520,060372095202003,0634,31080,0,E,100,POINTADDRESS
CA,CA0063,077,Y,M659,PLAYA VISTA BRANCH,6400 PLAYA VISTA DRIVE,PLAYA VISTA,90094,2168,LOS ANGELES,3104376680,BR,10500,R_23,0,2573,R_23,52,R_23,2024,08,00,00,00,-118.4258247,33.9699459,9663345,11,06037275604,060372756042000,0636,31080,0,E,100,POINTADDRESS
CA,CA0063,078,Y,M659,EDENDALE BRANCH,2011 W. SUNSET BLVD.,LOS ANGELES,90026,3122,LOS ANGELES,2132073000,BR,12500,R_23,0,2438,R_23,50,R_23,2024,08,00,00,00,-118.2622669,34.0778531,9663345,11,06037195600,060371956002000,0630,31080,0,E,100,POINTADDRESS
CA,CA0063,079,Y,M659,WESTWOOD BRANCH,1246 GLENDON AVE,WESTWOOD,90024,4914,LOS ANGELES,3104741739,BR,12500,R_23,0,2581,R_23,52,R_23,2024,08,00,00,00,-118.4419321,34.0578235,9663345,11,06037265522,060372655221000,0632,31080,0,E,100,STREETADDRESS
CA,CA0063,080,Y,M659,SILVER LAKE BRANCH,2411 GLENDALE BLVD.,LOS ANGELES,90039,3217,LOS ANGELES,3239137451,BR,13600,R_23,0,2572,R_23,52,R_23,2024,08,00,00,00,-118.2592543,34.1003805,9663345,11,06037195100,060371951001008,0630,31080,0,E,100,POINTADDRESS
CA,CA0064,002,Y,M660,MADERA LIBRARY,121 N. G ST.,MADERA,93637,3511,MADERA,5596757871,CE,21580,R_23,0,2144,R_23,52,R_23,2024,08,00,00,00,-120.0621382,36.9611179,162858,23,06039000802,060390008024019,0613,31460,0,E,100,POINTADDRESS
CA,CA0064,003,Y,M660,CHOWCHILLA BRANCH LIBRARY,300 KINGS AVE.,CHOWCHILLA,93610,2809,MADERA,5596652630,BR,10000,R_23,0,1368,R_23,52,R_23,2024,08,00,00,00,-120.2621284,37.1227401,162858,32,06039000302,060390003025024,0613,31460,0,E,100,POINTADDRESS
CA,CA0064,004,Y,M660,NORTH FORK BRANCH LIBRARY,32908 RD. 222,NORTH FORK,93643,9562,MADERA,5598772387,BR,2784,R_23,0,1368,R_23,52,R_23,2024,08,00,00,00,-119.5099298,37.2258009,162858,42,06039000102,060390001025023,0605,31460,0,E,100,POINTADDRESS
CA,CA0064,005,Y,M660,OAKHURST BRANCH LIBRARY,49044 CIVIC CIRCLE,OAKHURST,93644,8713,MADERA,5596834838,BR,5100,R_23,0,1368,R_23,52,R_23,2024,08,00,00,00,-119.6533052,37.3313221,162858,43,06039000104,060390001042004,0605,31460,0,E,100,POINTADDRESS
CA,CA0064,006,Y,M660,MADERA RANCHOS BRANCH LIBRARY,37398 BERKSHIRE DRIVE,MADERA,93636,8769,MADERA,5596451214,BR,9000,R_23,0,1368,R_23,52,R_23,2024,08,00,00,00,-119.8683236,36.9248283,162858,41,06039000509,060390005092025,0613,31460,0,E,100,POINTADDRESS
CA,CA0064,007,Y,M660,MADERA COUNTY BOOKMOBILE,121 N. G ST.,MADERA,93637,3511,MADERA,5596757871,BS,-4,N_23,1,48,R_23,12,R_23,2024,08,00,00,00,-120.0621813,36.96115796,162858,23,06039000802,060390008024019,0613,31460,0,E,100,POINTADDRESS
CA,CA0065,002,Y,M661,CIVIC CENTER LIBRARY,"3501 CIVIC CENTER DR, #427",SAN RAFAEL,94903,4189,MARIN,4154736057,BR,12700,R_23,0,2230,R_23,52,R_23,2024,08,00,00,00,-122.5302064,37.998878,254407,13,06041106002,060411060022007,0602,41860,0,E,100,SUBADDRESS
CA,CA0065,005,Y,M661,CORTE MADERA LIBRARY,707 MEADOWSWEET DRIVE,CORTE MADERA,94925,1717,MARIN,4159243515,BR,9800,R_23,0,2843,R_23,52,R_23,2024,08,00,00,00,-122.5180687,37.9244578,254407,21,06041121100,060411211003004,0602,41860,0,E,100,POINTADDRESS
CA,CA0065,006,Y,M661,FAIRFAX LIBRARY,2097 SIR FRANCIS DRAKE BLVD,FAIRFAX,94930,1115,MARIN,4154538151,BR,9000,R_23,0,2850,R_23,51,R_23,2024,08,00,00,00,-122.5919349,37.990568,254407,21,06041114100,060411141003009,0602,41860,0,E,100,POINTADDRESS
CA,CA0065,008,Y,M661,NOVATO LIBRARY,1720 NOVATO BLVD.,NOVATO,94947,3049,MARIN,4154732050,BR,10400,R_23,0,2704,R_23,52,R_23,2024,08,00,00,00,-122.5803758,38.1069135,254407,21,06041102202,060411022022006,0602,41860,0,E,100,POINTADDRESS
