id,name,address,city,state,zip,latitude,longitude,phone,outlet_type
FSCS0034-016,ROSS-BARNUM BRANCH LIBRARY,3570 WEST 1ST AVENUE,DENVER,CO,80219,39.7181125,-105.034563,3039351891,BR
FSCS0034-017,ROSS-BROADWAY BRANCH LIBRARY,33 EAST BAYAUD AVENUE,DENVER,CO,80209,39.7147741,-104.9866933,3037774845,BR
FSCS0034-018,ROSS-CHERRY CREEK BRANCH LIBRARY,305 MILWAUKEE STREET,DENVER,CO,80206,39.721225,-104.9522275,3033314016,BR
FSCS0034-019,ROSS-UNIVERSITY HILLS BRANCH LIBRARY,4310 EAST AMHERST AVENUE,DENVER,CO,80222,39.6653825,-104.937433,3037572714,BR
FSCS0034-020,SMILEY BRANCH LIBRARY,4501 WEST 46TH AVENUE,DENVER,CO,80212,39.782174,-105.04831,3034773622,BR
FSCS0034-021,VIRGINIA VILLAGE BRANCH LIBRARY,1500 SOUTH DAHLIA STREET,DENVER,CO,80222,39.6890096,-104.9316662,3037576662,BR
FSCS0034-022,WESTWOOD BRANCH LIBRARY,1000 SOUTH LOWELL BOULEVARD,DENVER,CO,80219,39.6984877,-105.0344194,3039368808,BR
FSCS0034-023,WOODBURY BRANCH LIBRARY,3265 FEDERAL BOULEVARD,DENVER,CO,80211,39.7631506,-105.0253159,3034553930,BR
CO0034-025,PAULINE ROBINSON BRANCH LIBRARY,5575 E 33RD AVE,DENVER,CO,80207,39.7638275,-104.92275,3033314062,BR
CO0034-027,SCHLESSMAN FAMILY BRANCH LIBRARY,100 POPLAR STREET,DENVER,CO,80220,39.718685,-104.9049025,7208650000,BR
CO0034-028,BLAIR-CALDWELL AFRICAN AMERICAN RESEARCH LIBRARY,2401 WELTON STREET,DENVER,CO,80205,39.752213,-104.9814521,7208652401,BR
FSCS0034-026,VALDEZ-PERRY LIBRARY,4690 VINE ST,DENVER,CO,80216,39.781679,-104.9623825,3032954302,BR
CO0034-030,GREEN VALLEY RANCH BRANCH LIBRARY,4856 NORTH ANDES COURT,DENVER,CO,80249,39.7849825,-104.7673935,7208650310,BR
CO0034-031,SAM GARY BRANCH LIBRARY,2961 ROSLYN ST.,DENVER,CO,80238,39.759023,-104.9005375,7208650325,BR
FSCS0034-024,RODOLFO CORKY GONZALES BRANCH LIBRARY,1498 N. IRVING STREET,DENVER,CO,80204,39.7399524,-105.0298207,7208652370,BR
CO0034-029,BOB RAGLAND BRANCH LIBRARY,"1900 35TH ST, SUITE A",DENVER,CO,80216,39.7712451,-104.9801013,7208652400,BR
FSCS0035-002,ADULT/HIGH SCHOOL BRANCH,525 NORTH MAIN,DOVE CREEK,CO,81324,37.7674313,-108.9039414,9706772389,CE
FSCS0035-003,RICO PUBLIC LIBRARY,2 NORTH COMMERCIAL STREET,RICO,CO,81332,37.6928459,-108.0304184,9709672103,BR
CO0035-006,CHILDRENS/ELEMENTARY SCHOOL BRANCH,720 MAIN,DOVE CREEK,CO,81324,37.7689271,-108.9040148,9706772356,BR
FSCS0036,DOLORES LIBRARY DISTRICT/MONTEZUMA COUNTY,1002 RAILROAD AVE,DOLORES,CO,81323,37.4742549,-108.4970451,9708824127,CE
FSCS0037-003,HIGHLANDS RANCH LIBRARY,9292 RIDGELINE BLVD,HIGHLANDS RANCH,CO,80129,39.5469261,-104.9964378,3037917323,BR
FSCS0037-005,LONE TREE LIBRARY,10055 LIBRARY WAY,LONE TREE,CO,80124,39.5332605,-104.8809414,3037994446,BR
FSCS0037-006,PHILIP & JERRY MILLER LIBRARY,100 SOUTH WILCOX,CASTLE ROCK,CO,80104,39.3685515,-104.8603239,3036887700,BR
FSCS0037-007,PARKER LIBRARY,20105 EAST MAIN STREET,PARKER,CO,80134,39.5180454,-104.7547869,3038413503,BR
FSCS0037-009,NEIGHBORHOOD LIBRARY AT ROXBOROUGH,8357 N. RAMPART RANGE RD. SUITE 200,LITTLETON,CO,80125,39.483906,-105.0732875,3038717323,BR
FSCS0037-010,CASTLE PINES LIBRARY,360 VILLAGE SQUARE LANE,CASTLE ROCK,CO,80108,39.470308,-104.879538,3037917323,BR
FSCS0037,LOUVIERS LIBRARY,78885 LOUVIERS BLVD,LOUVIERS,CO,80131,39.4716276,-105.0025025,3037917323,BR
FSCS0038-002,DURANGO PUBLIC LIBRARY,1900 E 3RD AVE,DURANGO,CO,81301,37.2837128,-107.8745834,9703753380,CE
FSCS0039-002,EAGLE PUBLIC LIBRARY,600 BROADWAY,EAGLE,CO,81631,39.6508895,-106.8266032,9703288800,BR
FSCS0039-003,AVON BRANCH LIBRARY,200 MIKAELA WAY,AVON,CO,81620,39.6352077,-106.526677,9709496797,BR
CO0039-006,GYPSUM PUBLIC LIBRARY,47 LUNDGREN BLVD,GYPSUM,CO,81637,39.6411153,-106.9490137,9705245080,BR
FSCS0040-002,KIOWA BRANCH LIBRARY,331 COMANCHE ST,KIOWA,CO,80117,39.3466075,-104.464833,3036212111,BR
FSCS0040-003,ELIZABETH BRANCH LIBRARY,651 BEVERLY ST,ELIZABETH,CO,80107,39.3581175,-104.610458,3036463416,BR
FSCS0040-004,SIMLA BRANCH LIBRARY,504 WASHINGTON AVE,SIMLA,CO,80835,39.1396533,-104.0879091,7195412573,BR
FSCS0040-005,ELBERT SCHOOL BRANCH LIBRARY,24489 MAIN ST,ELBERT,CO,80106,39.224276,-104.5374175,3036483533,BR
FSCS0041-002,ENGLEWOOD PUBLIC LIBRARY,1000 ENGLEWOOD PARKWAY,ENGLEWOOD,CO,80110,39.6549199,-104.9985956,3037622560,CE
FSCS0042,ESTES VALLEY PUBLIC LIBRARY DISTRICT,335 EAST ELKHORN AVENUE,ESTES PARK,CO,80517,40.3770715,-105.5197663,9705868116,CE
FSCS0045,JOHN C. FREMONT LIBRARY DISTRICT (FLORENCE),130 CHURCH AVE,FLORENCE,CO,81226,38.3928725,-105.1222189,7197844649,CE
FSCS0046,POUDRE RIVER PUBLIC LIBRARY DISTRICT - CENTRAL,201 PETERSON STREET,FORT COLLINS,CO,80524,40.584875,-105.0719732,9702216740,BR
CO0046-004,HARMONY LIBRARY,4616 SOUTH SHIELDS STREET,FORT COLLINS,CO,80525,40.521959,-105.092956,9702048206,BR
CO0046-005,COUNCIL TREE LIBRARY,2733 COUNCIL TREE AVE,FORT COLLINS,CO,80525,40.5253925,-105.025078,9702216740,BR
FSCS0047,FORT MORGAN PUBLIC LIBRARY,414 MAIN STREET,FORT MORGAN,CO,80701,40.2519356,-103.8014577,9705424000,CE
FSCS0048,FOWLER PUBLIC LIBRARY,411 6TH STREET,FOWLER,CO,81039,38.1283162,-104.0228959,7192634472,CE
FSCS0049-002,NEW CASTLE BRANCH LIBRARY,402 WEST MAIN STREET,NEW CASTLE,CO,81647,39.5715043,-107.5346941,9709842347,BR
FSCS0049-003,GLENWOOD SPRINGS BRANCH LIBRARY,815 COOPER AVENUE,GLENWOOD,CO,81601,39.5464544,-107.3237695,9709455958,BR
FSCS0049-004,CARBONDALE BRANCH LIBRARY,320 SOPRIS AVENUE,CARBONDALE,CO,81623,39.3979711,-107.2103395,9709632889,BR
FSCS0049-005,PARACHUTE BRANCH LIBRARY,244 GRAND VALLEY WAY,PARACHUTE,CO,81635,39.4527825,-108.0429828,9702859870,BR
FSCS0049-006,RIFLE BRANCH LIBRARY,207 EAST AVENUE,RIFLE,CO,81650,39.530758,-107.7820553,9706253471,BR
FSCS0049-007,SILT BRANCH LIBRARY,680 HOME AVENUE,SILT,CO,81652,39.5478873,-107.6560226,9708765500,BR
FSCS0050-002,GILPIN COUNTY LIBRARY DISTRICT,15131 HIGHWAY 119,BLACK HAWK,CO,80422,39.8714485,-105.4649583,3035825777,CE
FSCS0051-002,GRANBY LIBRARY,55 ZERO STREET,GRANBY,CO,80446,40.0864838,-105.9422873,9708872149,BR
FSCS0051-003,FRASER VALLEY LIBRARY,421 NORGREN RD,FRASER,CO,80442,39.9491257,-105.8216998,9707265689,BR
FSCS0051-004,HOT SULPHUR SPRINGS LIBRARY,150 MOFFAT,HOT SULPHUR SPGS,CO,80451,40.0717174,-106.1001663,9707253942,BR
CO0051,JUNIPER LIBRARY,316 GARFIELD,GRAND LAKE,CO,80447,40.251357,-105.8198451,9706278353,BR
FSCS0051-006,KREMMLING LIBRARY,300 SOUTH 8TH STREET,KREMMLING,CO,80459,40.0568518,-106.3862764,9707249228,BR
FSCS0052-002,GUNNISON COUNTY LIBRARY DISTRICT,1 QUARTZ ST,GUNNISON,CO,81230,38.5470715,-106.9282354,9706413485,CE
FSCS0052-003,OLD ROCK COMMUNITY BRANCH LIBRARY,507 MAROON,CRESTED BUTTE,CO,81224,38.8706548,-106.9822008,9703496535,BR
FSCS0053,HAXTUN PUBLIC LIBRARY,141 SOUTH COLORADO AVENUE,HAXTUN,CO,80731,40.6419491,-102.6286012,9707446106,CE
FSCS0054,WEST ROUTT LIBRARY DISTRICT/HAYDEN,201 EAST JEFFERSON AVENUE,HAYDEN,CO,81639,40.4958279,-107.2559755,9702763777,CE
FSCS0055,HOLLY PUBLIC LIBRARY,100 TONY GARCIA DRIVE,HOLLY,CO,81047,38.05265,-102.12388,7195376520,CE
FSCS0056,HOLYOKE/HEGINBOTHAM LIBRARY,539 SOUTH BAXTER AVENUE,HOLYOKE,CO,80734,40.5808178,-102.3035869,9708542597,CE
FSCS0057,SPANISH PEAKS LIBRARY DISTRICT,415 WALSEN AVE,WALSENBURG,CO,81089,37.6312735,-104.7863439,7197382774,CE
FSCS0058,HUGO PUBLIC LIBRARY,522 SECOND AVENUE,HUGO,CO,80821,39.1365398,-103.4722307,7197432325,CE
FSCS0059,JACKSON COUNTY PUBLIC LIBRARY,412 4TH STREET,WALDEN,CO,80480,40.7314903,-106.2818713,9707234602,CE
FSCS0060-002,ARVADA LIBRARY,7525 WEST 57TH AVENUE,ARVADA,CO,80002,39.8001674,-105.080471,3032355275,BR
FSCS0060-003,COLUMBINE LIBRARY,7706 WEST BOWLES AVENUE,LITTLETON,CO,80123,39.6096325,-105.082465,3032355275,BR
FSCS0060-004,EDGEWATER LIBRARY,1800 HARLAN ST,EDGEWATER,CO,80214,39.745676,-105.0625925,3032355275,BR
CO0060,EVERGREEN LIBRARY,4990 HIGHWAY 73,EVERGREEN,CO,80439,39.6256268,-105.3241982,3032355275,BR
CO0060,GOLDEN LIBRARY,1019 TENTH STREET,GOLDEN,CO,80401,39.7561867,-105.2257354,3032355275,BR
FSCS0060-007,LAKEWOOD LIBRARY,10200 WEST 20TH AVENUE,LAKEWOOD,CO,80215,39.7474275,-105.1132755,3032355275,BR
CO0060,WHEAT RIDGE LIBRARY,5475 WEST 32ND AVENUE,WHEAT RIDGE,CO,80212,39.7621175,-105.057169,3032355275,BR
CO0060,STANDLEY LAKE LIBRARY,8485 KIPLING STREET,ARVADA,CO,80005,39.850445,-105.1101775,3032355275,BR
CO0060-014,BELMAR LIBRARY,555 SOUTH ALLISON PARKWAY,LAKEWOOD,CO,80226,39.7070467,-105.0841136,3032355275,BR
CO0060-015,CONIFER LIBRARY,10441 HIGHWAY 73,CONIFER,CO,80433,39.528132,-105.316969,3032355275,BR
FSCS0060-016,WEST ARVADA EXPRESS LIBRARY,"14455 W. 64TH AVE, UNIT O",ARVADA,CO,80004,39.81259747,-105.161941,3032355275,BR
FSCS0061,JULESBURG PUBLIC LIBRARY,320 CEDAR STREET,JULESBURG,CO,80737,40.9888212,-102.2644651,9704742608,CE
FSCS0062,KIOWA CO PUBLIC LIBRARY DISTRICT,1305 GOFF STREET,EADS,CO,81036,38.4799182,-102.7803767,7194385581,CE
FSCS0063,LA JUNTA/WOODRUFF MEMORIAL LIBRARY,522 COLORADO AVE,LA JUNTA,CO,81050,37.9836257,-103.5431498,7193844612,CE
FSCS0064,LA VETA PUBLIC LIBRARY DISTRICT,310 SOUTH MAIN STREET,LA VETA,CO,81055,37.5077303,-105.0091135,7197423572,CE
FSCS0064-001,CUCHARA PUBLIC LIBRARY,73 CUCHARA AVE,CUCHARA,CO,81055,37.37991633,-105.0989024,7197423572,BR
FSCS0065,LAFAYETTE PUBLIC LIBRARY,775 W BASELINE RD,LAFAYETTE,CO,80026,40.0002375,-105.09949,3036655200,CE
FSCS0066,LAKE CITY/HINSDALE COUNTY LIBRARY DISTRICT,206 N SILVER STREET,LAKE CITY,CO,81235,38.0280742,-107.3175985,9709442615,CE
FSCS0067,LAKE COUNTY PUBLIC LIBRARY,1115 HARRISON AVE,LEADVILLE,CO,80461,39.2533432,-106.2935522,7194860569,CE
FSCS0068,LAMAR PUBLIC LIBRARY,102 EAST PARMENTER ST,LAMAR,CO,81052,38.0849779,-102.6188678,7193364632,CE
FSCS0069,LAS ANIMAS-BENT COUNTY LIBRARY DISTRICT,306 5TH STREET,LAS ANIMAS,CO,81054,38.0676872,-103.2206251,7194560111,CE
FSCS0070,LIMON MEMORIAL LIBRARY,205 E AVE,LIMON,CO,80828,39.2620685,-103.6879392,7197752163,CE
FSCS0072,LITTLETON/BEMIS PUBLIC LIBRARY,6014 S. DATURA ST.,LITTLETON,CO,80120,39.6080479,-105.0038822,3037953961,CE
FSCS0073,LONGMONT PUBLIC LIBRARY,409 4TH AVE,LONGMONT,CO,80501,40.1656628,-105.1000121,3036518470,CE
FSCS0074,LOUISVILLE PUBLIC LIBRARY,951 SPRUCE STREET,LOUISVILLE,CO,80027,39.9777947,-105.1311469,3033354849,CE
FSCS0075,LOVELAND PUBLIC LIBRARY,300 NORTH ADAMS AVENUE,LOVELAND,CO,80537,40.3947834,-105.069293,9709622665,CE
FSCS0077,LYONS REGIONAL LIBRARY DISTRICT,451 4TH AVENUE,LYONS,CO,80540,40.2237439,-105.2699692,3038235165,CE
FSCS0078,MANCOS LIBRARY DISTRICT,211 W. FIRST ST.,MANCOS,CO,81328,37.3436827,-108.2904938,9705337600,CE
FSCS0081,MEEKER REGIONAL LIBRARY DISTRICT,490 MAIN STREET,MEEKER,CO,81641,40.0375957,-107.9120203,9708785911,CE
FSCS0082-002,MESA COUNTY PUBLIC LIBRARY DISTRICT,443 N. 6TH STREET,GRAND JUNCTION,CO,81501,39.0711015,-108.5627801,9702434783,CE
FSCS0082-003,COLLBRAN BRANCH LIBRARY,111 MAIN STREET,COLLBRAN,CO,81624,39.2395871,-107.9609682,9704873545,BR
FSCS0082-004,DEBEQUE BRANCH LIBRARY,730 MINTER AVENUE,DEBEQUE,CO,81630,39.3360727,-108.2137408,9702835472,BR
FSCS0082-005,FRUITA BRANCH LIBRARY,324 N. COULSON,FRUITA,CO,81521,39.1622989,-108.7383048,9708587703,BR
FSCS0082-006,GATEWAY BRANCH LIBRARY,42700 HWY 141,GATEWAY,CO,81522,38.6830375,-108.973733,9709312428,BR
CO0082-007,PALISADE BRANCH LIBRARY,119 W. 3RD STREET,PALISADE,CO,81526,39.1102768,-108.3514363,9704647557,BR
FSCS0082-009,CLIFTON BRANCH LIBRARY,"590 32 ROAD, #6F",CLIFTON,CO,81520,39.0904973,-108.4594261,9704346936,BR
CO0082-010,ORCHARD MESA BRANCH LIBRARY,230 EAST LYNWOOD STREET,GRAND JUNCTION,CO,81503,39.0391312,-108.5362627,9702430181,BR
FSCS0083,MINERAL CO SCHOOL/PUBLIC LIBRARY,450 CORSAIR DRIVE,CREEDE,CO,81130,37.8248859,-106.9249192,7196582313,CE
FSCS0085-002,MONTROSE REGIONAL LIBRARY DISTRICT,320 SOUTH SECOND STREET,MONTROSE,CO,81401,38.4777271,-107.8752669,9702499656,CE
FSCS0085-003,NATURITA LIBRARY,411 WEST SECOND AVENUE,NATURITA,CO,81422,38.2206221,-108.5713597,9708652848,BR
FSCS0085-004,MONTROSE RLD - PARADOX BRANCH,21501 SIX MILE ROAD,PARADOX,CO,81429,38.368315,-108.963635,9708597236,BR
FSCS0087,LONE CONE LIBRARY DISTRICT (NORWOOD),1455 PINION ST,NORWOOD,CO,81423,38.12812,-108.2905086,9703274833,CE
FSCS0088,NUCLA PUBLIC LIBRARY,544 MAIN STREET,NUCLA,CO,81424,38.268315,-108.5459175,9708642166,CE
FSCS0090-002,COMBINED COMMUNITY LIBRARY  MAIN BRANCH,1007 MAIN STREET,ORDWAY,CO,81063,38.2268864,-103.7566506,7192673823,CE
FSCS0090-003,COMBINED COMMUNITY LIBRARY CAMPUS BRANCH,610 MAIN STREET,ORDWAY,CO,81063,38.2276749,-103.7566315,7192673582,BR
FSCS0092,OURAY LIBRARY DISTRICT,320 6TH AVE,OURAY,CO,81427,38.0228039,-107.670528,9703254616,CE
FSCS0094,BAILEY BRANCH LIBRARY,350 BULLDOGGER ROAD,BAILEY,CO,80421,39.4416333,-105.4525918,3038385539,BR
FSCS0094,FAIRPLAY BRANCH LIBRARY,400 FRONT STREET,FAIRPLAY,CO,80440,39.224617,-106.0035905,7188364297,BR
FSCS0094,GUFFEY BRANCH LIBRARY,1625 B. COUNTY ROAD 102,GUFFEY,CO,80820,38.7533459,-105.5210922,7196899280,BR
FSCS0094,LAKE GEORGE BRANCH LIBRARY,37900 HIGHWAY 24,LAKE GEORGE,CO,80827,38.9842669,-105.3610542,7197483812,BR
FSCS0095,PENROSE COMMUNITY LIBRARY DISTRICT,35 7TH AVENUE,PENROSE,CO,81240,38.4234975,-105.027307,7193726017,CE
FSCS0096-002,EAST LIBRARY AND INFO CENTER,5550 NORTH UNION BOULEVARD,COLORADO SPRINGS,CO,80918,38.912624,-104.778249,7195316333,BR
FSCS0096-003,CHEYENNE MOUNTAIN LIBRARY,"1785 SOUTH 8TH ST, SUITE100",COLORADO SPRINGS,CO,80906,38.8044245,-104.840827,7196336278,BR
FSCS0096-005,FOUNTAIN LIBRARY,230 SOUTH MAIN STREET,FOUNTAIN,CO,80817,38.6813933,-104.7006187,7193825347,BR
FSCS0096-006,MONUMENT LIBRARY,1706 LAKE WOODMOOR DR.,MONUMENT,CO,80132,39.0951135,-104.8588667,7194882370,BR
FSCS0096-007,OLD COLORADO CITY LIBRARY,2418 WEST PIKES PEAK AVENE,COLORADO SPRINGS,CO,80904,38.8474507,-104.8612019,7196341698,BR
FSCS0096-008,PALMER LAKE LIBRARY,66 LOWER GLENWAY,PALMER LAKE,CO,80133,39.1197503,-104.9159818,7194812587,BR
FSCS0096-009,PENROSE PUBLIC LIBRARY,20 NORTH CASCADE AVENUE,COLORADO SPRINGS,CO,80903,38.8351559,-104.8253973,7195316333,CE
FSCS0096-010,RUTH HOLLEY LIBRARY,685 NORTH MURRAY BOULEVARD,COLORADO SPRINGS,CO,80915,38.842926,-104.7480425,7195975377,BR
FSCS0096-012,UTE PASS LIBRARY,8010 SEVERY,CASCADE,CO,80809,38.8965553,-104.9699103,7196849342,BR
FSCS0096-014,ROCKRIMMON LIBRARY,832 VILLAGE CENTER DRIVE,COLORADO SPRINGS,CO,80919,38.923142,-104.8438378,7195938000,BR
FSCS0096-015,SAND CREEK LIBRARY,1821 SOUTH ACADEMY BOULEVARD,COLORADO SPRINGS,CO,80916,38.806237,-104.7574625,7195977070,BR
CO0096-020,HIGH PRAIRIE LIBRARY,7035 OLD MERIDIAN RD,FALCON,CO,80831,38.933538,-104.6087892,7192603650,BR
FSCS0096-021,MANITOU SPRINGS LIBRARY,701 MANITOU AVENUE,MANITOU SPRINGS,CO,80829,38.8570825,-104.9147097,7196855206,BR
FSCS0096,LIBRARY 21C,1175 CHAPEL HILLS DRIVE,COLORADO SPRINGS,CO,80920,38.9535345,-104.792087,7198849800,BR
FSCS0096-017,CALHAN LIBRARY,600 BANK STREET,CALHAN,CO,80808,39.0366325,-104.299753,7195316333,BR
FSCS0098,PITKIN COUNTY LIBRARY,120 N MILL STREET,ASPEN,CO,81611,39.1912584,-106.8185591,9704291900,CE
FSCS0099-002,ROBERT HOAG RAWLINGS PUBLIC LIBRARY,100 EAST ABRIENDO AVENUE,PUEBLO,CO,81004,38.2593091,-104.6205403,7195625600,CE
FSCS0099-003,BARKMAN BRANCH LIBRARY,1300 JERRY MURPHY ROAD,PUEBLO,CO,81001,38.2898505,-104.5951097,7195625680,BR
FSCS0099-004,FRANK I. LAMB BRANCH LIBRARY,2525 SOUTH PUEBLO BOULEVARD,PUEBLO,CO,81005,38.2243627,-104.6617585,7195625670,BR
CO0099-005,PUEBLO WEST LIBRARY,298 S JOE MARTINEZ BLVD,PUEBLO WEST,CO,81007,38.3239824,-104.741594,7195625660,BR
CO0099-014,LIBRARY @ THE Y,3200 SPAULDING AVENUE,PUEBLO,CO,81008,38.3042874,-104.6579177,7195625659,BR
FSCS0099,GREENHORN VALLEY LIBRARY,4801 CIBOLA DRIVE,COLORADO CITY,CO,81019,37.9404207,-104.8401589,7195530350,BR
FSCS0099,PATRICK ARNOLD LUCERO LIBRARY,1315 E. 7TH STREET,PUEBLO,CO,81001,38.2740105,-104.5869109,7195530370,BR
FSCS0099,TOM L. AND ANNA MARIE GIODONE LIBRARY,24655 U.S. HWY 50 EAST,PUEBLO,CO,81006,38.2453331,-104.544755,7195530360,BR
FSCS0100,RANGELY REGIONAL LIBRARY DISTRICT,109 E MAIN STREET,RANGELY,CO,81648,40.0875025,-108.803436,9706758811,CE
FSCS0102,ROCKY FORD PUBLIC LIBRARY,400 SOUTH 10TH STREET,ROCKY FORD,CO,81067,38.050563,-103.7194882,7192546641,CE
FSCS0103,OAK CREEK LIBRARY,117 E MAIN ST,OAK CREEK,CO,80467,40.2749177,-106.9540926,9707368371,BR
FSCS0136-005,YAMPA PUBLIC LIBRARY,116 MAIN ST,YAMPA,CO,80483,40.1541446,-106.9087835,9706384654,BR
FSCS0107-002,FRANKLIN FERGUSON MEMORIAL LIBRARY,410 B STREET,CRIPPLE CREEK,CO,80813,38.7492873,-105.1843688,7196892800,CE
FSCS0107-003,VICTOR PUBLIC LIBRARY,124 SOUTH 3RD ST,VICTOR,CO,80860,38.7091825,-105.1403387,7196892011,BR
FSCS0108,NORTHERN SAGUACHE COUNTY LIBRARY DISTRICT,702 PITKIN AVENUE,SAGUACHE,CO,81149,38.0846006,-106.1410913,7196552551,CE
CO0108-006,BACA GRANDE LIBRARY,67581 COUNTY ROAD T,CRESTONE,CO,81131,37.988051,-105.7661816,7192564100,BR
FSCS0109,SALIDA PUBLIC LIBRARY,405 `E` ST,SALIDA,CO,81201,38.5329288,-105.9929757,7195394826,CE
FSCS0110,SECURITY PUBLIC LIBRARY,715 ASPEN DRIVE,SECURITY,CO,80911,38.7523557,-104.7315386,7193928912,CE
FSCS0111,SILVERTON PUBLIC LIBRARY,1117 REESE STREET,SILVERTON,CO,81433,37.8115022,-107.6659222,9703875770,CE
FSCS0112-002,STEAMBOAT SPRINGS/EAST ROUTT LIBRARY DISTRICT,1289 LINCOLN AVE.,STEAMBOAT SPRINGS,CO,80477,40.4892114,-106.839894,9708790240,CE
FSCS0113,STERLING PUBLIC LIBRARY,420 NORTH FIFTH STREET,STERLING,CO,80751,40.6288747,-103.2085628,9705222023,CE
FSCS0114,STRATTON PUBLIC LIBRARY,331 NEW YORK AVENUE,STRATTON,CO,80836,39.3032023,-102.6036091,7193485922,CE
FSCS0115-002,SUMMIT COUNTY PUBLIC LIBRARY,0037 PEAK ONE DRIVE,FRISCO,CO,80443,39.5721561,-106.0809834,9706684138,CE
FSCS0115-003,NORTH BRANCH LIBRARY,651 CENTER CIRCLE,SILVERTHORNE,CO,80498,39.6368423,-106.0737146,9706684280,BR
FSCS0115-004,SOUTH BRANCH LIBRARY,103 S HARRIS ST,BRECKENRIDGE,CO,80424,39.4817533,-106.0425566,9706684280,BR
FSCS0116,SWINK SCHOOL/PUBLIC LIBRARY,610 COLUMBIA AVE,SWINK,CO,81077,38.0113663,-103.6286926,7193848103,CE
FSCS0117,WILKINSON PUBLIC LIBRARY,100 W. PACIFIC AVE.,TELLURIDE,CO,81435,37.9363903,-107.8114266,9707284519,CE
FSCS0118,TRINIDAD CARNEGIE PUBLIC LIBRARY,202 NORTH ANIMAS STREET,TRINIDAD,CO,81082,37.168123,-104.5084194,7198466841,CE
FSCS0119,VAIL PUBLIC LIBRARY,292 W MEADOW DR,VAIL,CO,81657,39.6437774,-106.3842187,9704792194,CE
FSCS0129,WELLINGTON PUBLIC LIBRARY,3800 WILSON AVE,WELLINGTON,CO,80549,40.7094675,-105.004304,9705683040,CE
CO0130-005,COLLEGE HILL LIBRARY,3705 W 112TH AVE,WESTMINSTER,CO,80031,39.901782,-105.039126,3034045555,CE
CO0130-002,IRVING STREET LIBRARY,7392 IRVING ST,WESTMINSTER,CO,80030,39.830483,-105.0295725,3036582400,BR
FSCS0131,CLEARVIEW LIBRARY DISTRICT,720 THIRD STREET,WINDSOR,CO,80550,40.4719271,-104.900832,9706865603,CE
FSCS0132-002,WOODLAND PARK PUBLIC LIBRARY,218 EAST MIDLAND,WOODLAND PARK,CO,80863,38.9946942,-105.0500972,7196879281,CE
FSCS0132-003,FLORISSANT BRANCH LIBRARY,334 N. CIRCLE,FLORISSANT,CO,80816,38.9452701,-105.27982,7197483939,BR
FSCS0133,WRAY PUBLIC LIBRARY,301 W 7TH ST.,WRAY,CO,80758,40.0754175,-102.225192,9703324744,CE
FSCS0134,YUMA PUBLIC LIBRARY,910 S MAIN STREET,YUMA,CO,80759,40.1170387,-102.7239058,9708482368,CE
FSCS0141,IGNACIO COMMUNITY LIBRARY,470 GODDARD AVE,IGNACIO,CO,81137,37.1164542,-107.6331672,9705639287,CE
FSCS0018,JOHN TOMAY MEMORIAL LIBRARY/GEORGETOWN LIBRARY,605 SIXTH STREET,GEORGETOWN,CO,80444,39.7063203,-105.697368,3035692620,BR
FSCS0019,IDAHO SPRINGS PUBLIC LIBRARY,219 14TH AVENUE,IDAHO SPRINGS,CO,80452,39.7421506,-105.5181635,3035672020,BR
FSCS0003-001,CLEAR CREEK LOCAL HISTORY ARCHIVES,"809 TAOS STREET, 2ND FLOOR",GEORGETOWN,CO,80444,39.7076466,-105.6956775,3035692403,BR
FSCS0029,CEDAREDGE LIBRARY,180 SW 6TH AVENUE,CEDAREDGE,CO,81413,38.8953464,-107.927294,9703997674,BR
FSCS0030,CRAWFORD LIBRARY,545 HIGHWAY 92,CRAWFORD,CO,81415,38.7036775,-107.610002,9703997783,BR
FSCS0135-002,DELTA LIBRARY,124 EAST SIXTH STREET,DELTA,CO,81416,38.7390543,-108.0725925,9708749630,BR
FSCS0032,HOTCHKISS LIBRARY,149 EAST MAIN STREET,HOTCHKISS,CO,81419,38.7999101,-107.7209299,9703997781,BR
FSCS0033,PAONIA LIBRARY,80 SAMUEL WADE ROAD,PAONIA,CO,81428,38.8687993,-107.6017107,9703997881,BR
FSCS0128-002,CENTENNIAL PARK BRANCH LIBRARY,2227 23RD AVENUE,GREELEY,CO,80631,40.401597,-104.7158774,8888617323,BR
FSCS0128-003,CARBON VALLEY BRANCH LIBRARY,7 PARK AVENUE,FIRESTONE,CO,80504,40.1439665,-104.9343455,8888617323,BR
FSCS0124,LINCOLN PARK BRANCH,"1012 11TH ST., SUITE B",GREELEY,CO,80631,40.4211565,-104.6951566,8888617323,BR
FSCS0121,NORTHERN PLAINS PUBLIC LIBRARY,216 WEST 2ND STREET,AULT,CO,80610,40.5833842,-104.73692,8888617323,BR
FSCS0122,EATON PUBLIC LIBRARY,132 MAPLE AVENUE,EATON,CO,80615,40.5272122,-104.7144016,9704542189,BR
FSCS0123,FORT LUPTON PUBLIC/SCHOOL LIBRARY,425 SOUTH DENVER AVENUE,FORT LUPTON,CO,80621,40.0755861,-104.8105289,3038577180,BR
FSCS0125,HUDSON PUBLIC LIBRARY,555 MAIN STREET,HUDSON,CO,80642,40.0732475,-104.644387,3035364550,BR
FSCS0126,JOHNSTOWN/JONES LIBRARY,400 SOUTH PARISH AVENUE,JOHNSTOWN,CO,80534,40.3305619,-104.9061519,3035872459,BR
