STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,TOTPHYS,F_TOTPHY,OTHPHYS,F_OTHPHY,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,ODFINE,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,OTHPHCIR,F_OTHPCR,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,K0_5PRO,K6_11PRO,YAPRO,F_YAPRO,ADULTPRO,GENPRO,ONPRO,OFFPRO,VIRPRO,TOTATTEN,F_TOTATT,K0_5ATTEN,K6_11ATTEN,YAATTEN,F_YAATT,ADULTATTEN,GENATTEN,ONATTEN,OFFATTEN,VIRATTEN,TOTPRES,TOTVIEWS,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,PITUSRRPT,WIFISESS,F_WIFISS,WIFISRPT,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,LSAGEOID,LSAGEORATIO,LSAGEOTYPE,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
MI,MI0407,MI0407-002,ALANSON AREA PUBLIC LIBRARY,7631 BURR AVENUE,ALANSON,49706,9328,P.O. BOX 37,ALANSON,49706,M,EMMET,2315485465,ME,LD,SO,Y,MD1,N,07/01/2022,06/30/2023,11331,R_23,11331,1,R_23,0,R_23,0,R_23,1,R_23,1,R_23,1.13,R_23,2.13,R_23,133024,R_23,1975,R_23,0,R_23,7095,R_23,142094,R_23,69543,R_23,5360,R_23,74903,R_23,10109,R_23,6262,R_23,1113,R_23,17484,R_23,35940,R_23,128327,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,16917,R_23,11718,R_23,620,R_23,6258,R_23,1090,R_23,286,R_23,18630,R_23,3,R_23,0,R_23,0,R_23,0,R_23,2280,R_23,7500,R_23,ES,651,R_23,ES,1501,R_23,N,12132,R_23,1850,R_23,2700,R_23,9432,R_23,2700,R_23,5400,R_23,14832,R_23,5,R_23,1500,R_23,1575,R_23,36,R_23,16,16,1,R_23,3,0,36,0,0,143,R_23,80,40,3,R_23,20,0,143,0,0,0,0,4,R_23,635,R_23,ES,1500,R_23,ES,4000,2024,03,1,00,00,00,-84.78992386,45.44032126,M,-1,MULTI-COUNTY SUBDIVISION,34123,42,42,26047970500,260479705001005,2601,-4,N,E,100,POINTADDRESS
MI,MI0408,MI0408-002,ALBION DISTRICT LIBRARY,501 SOUTH SUPERIOR STREET,ALBION,49224,2137,501 S. SUPERIOR ST,ALBION,49224,2137,CALHOUN,5176293993,ME,LD,SO,Y,MD2,N,01/01/2022,12/31/2022,10460,R_23,10460,1,R_23,0,R_23,0,R_23,3.33,R_23,3.33,R_23,5.13,R_23,8.46,R_23,673364,R_23,10280,R_23,0,R_23,35215,R_23,718859,R_23,326333,R_23,63940,R_23,390273,R_23,17467,R_23,3578,R_23,8811,R_23,29856,R_23,212726,R_23,632855,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,10764,R_23,26766,R_23,62810,R_23,1289,R_23,38120,R_23,7650,R_23,0,R_23,35804,R_23,99,R_23,2,R_23,0,R_23,2,R_23,2252,R_23,15982,IG21,ES,3642,R_23,CT,1533,R_23,Y,31745,R_23,5099,R_23,6419,R_23,25326,R_23,50,R_23,6469,R_23,31795,R_23,22,R_23,1640,R_23,1847,R_23,58,R_23,20,12,8,R_23,14,4,47,11,0,1725,R_23,248,580,635,R_23,192,70,388,1337,0,0,0,10,R_23,2610,R_23,CT,1242,R_23,CT,41897,2024,03,2,00,00,00,-84.75303971,42.24194203,M,-1,MULTI-COUNTY SUBDIVISION,133366,31,31,26025003400,260250034002015,2605,12980,0,E,100,POINTADDRESS
MI,MI0409,MI0409-002,ALCONA COUNTY LIBRARY,312 WEST MAIN (M-72),HARRISVILLE,48740,9601,312 W. MAIN ST.,HARRISVILLE,48740,9601,ALCONA,9897246796,ME,CO,MO,Y,CO2,N,01/01/2022,12/31/2022,9080,R_23,9080,1,R_23,3,R_23,0,R_23,1,R_23,2.75,R_23,5.49,R_23,8.24,R_23,472425,R_23,9195,R_23,0,R_23,19693,R_23,501313,R_23,279071,R_23,90428,R_23,369499,R_23,16540,R_23,7921,R_23,3100,R_23,27561,R_23,118379,R_23,515439,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,21887,R_23,43377,R_23,22785,R_23,2530,R_23,4507,R_23,3922,R_23,2253,R_23,49864,R_23,35,R_23,5,R_23,0,R_23,5,R_23,6192,R_23,31776,R_23,CT,3984,R_23,CT,1731,R_23,N,39280,R_23,7562,R_23,9091,R_23,30189,R_23,0,R_23,9091,R_23,39280,R_23,36,R_23,7019,R_23,6668,R_23,-1,U_23,57,18,18,R_23,-1,-1,-1,0,0,-1,U_23,691,130,123,R_23,-1,-1,-1,0,0,0,0,35,R_23,1312,R_23,CT,4468,R_23,CT,31694,2024,03,1,00,00,00,-83.29884357,44.65647732,26001,0.893,COUNTY,10489,42,42,26001970100,260019701002024,2601,-4,N,T,93,STREETADDRESS
MI,MI0410,MI0410-002,ALLEGAN DISTRICT LIBRARY,331 HUBBARD STREET,ALLEGAN,49010,1258,331 HUBBARD STREET,ALLEGAN,49010,1258,ALLEGAN,2696734625,ME,LD,SO,Y,MD2,N,07/01/2022,06/30/2023,18279,R_23,18279,1,R_23,0,R_23,0,R_23,3.45,R_23,6.45,R_23,4.58,R_23,11.03,R_23,1270128,R_23,18248,R_23,1808,R_23,33865,R_23,1324049,R_23,454857,R_23,74720,R_23,529577,R_23,33626,R_23,44927,R_23,10536,R_23,89089,R_23,186175,R_23,804841,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,27952,R_23,34816,R_23,24359,R_23,575,R_23,11113,R_23,3916,R_23,288,R_23,39422,R_23,115,R_23,2,R_23,0,R_23,2,R_23,2782,R_23,86748,R_23,CT,13170,R_23,ES,3684,R_23,N,71573,R_23,20323,R_23,16576,R_23,54997,R_23,74435,R_23,91011,R_23,146008,R_23,6347,R_23,2092,R_23,2148,R_23,267,R_23,99,27,32,R_23,91,18,239,28,0,6207,R_23,2025,832,284,R_23,1348,1718,5188,1019,0,0,0,32,R_23,8018,R_23,CT,70626,R_23,CT,14934,2024,03,1,00,00,00,-85.85235046,42.52777645,M,-1,MULTI-COUNTY SUBDIVISION,121939,32,32,26005031200,260050312002029,2604,26090,1,E,100,POINTADDRESS
MI,MI0411,MI0411-002,ALLENDALE TOWNSHIP LIBRARY,6175 LIBRARY LANE,ALLENDALE,49401,8820,6175 LIBRARY LANE,ALLENDALE,49401,8820,OTTAWA,6168954178,ME,CI,SO,Y,CD1,N,01/01/2022,12/31/2022,35384,R_23,35384,1,R_23,0,R_23,0,R_23,2,R_23,2,R_23,3.78,R_23,5.78,R_23,414588,R_23,34776,R_23,0,R_23,16391,R_23,465755,R_23,248387,R_23,27389,R_23,275776,R_23,29720,R_23,21102,R_23,6824,R_23,57646,R_23,105133,R_23,438555,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,44637,R_23,25869,R_23,2663,R_23,15416,R_23,5055,R_23,302,R_23,52470,R_23,115,R_23,3,R_23,0,R_23,3,R_23,2833,R_23,45949,R_23,ES,19000,R_23,ES,5688,R_23,Y,191966,R_23,93941,R_23,36234,R_23,155732,R_23,1959,R_23,38193,R_23,193925,R_23,1441,R_23,6507,R_23,7917,R_23,123,R_23,42,24,7,R_23,48,2,88,35,0,3067,R_23,1316,838,101,R_23,529,283,1791,1276,0,0,0,8,R_23,2782,R_23,CT,609,R_23,CT,39071,2024,03,1,00,00,00,-85.93832178,42.97373577,2613901,1.331,COUNTY SUBDIVISION,303372,21,21,26139024300,261390243003004,2603,24340,0,E,100,STREETADDRESS
MI,MI0412,MI0412-002,ALMA PUBLIC LIBRARY,500 EAST SUPERIOR ST.,ALMA,48801,1944,500 EAST SUPERIOR ST.,ALMA,48801,1944,GRATIOT,9894633966,ME,CI,SO,Y,MD2,N,07/01/2022,06/30/2023,12022,R_23,12022,1,R_23,0,R_23,0,R_23,2,R_23,4,R_23,2.25,R_23,6.25,R_23,633783,R_23,12002,R_23,0,R_23,46784,R_23,692569,R_23,272530,R_23,79744,R_23,352274,R_23,23781,R_23,14115,R_23,13420,R_23,51316,R_23,202137,R_23,605727,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,86161,R_23,21373,R_23,1453,R_23,6593,R_23,3132,R_23,0,R_23,90761,R_23,15,R_23,4,R_23,0,R_23,4,R_23,2550,R_23,69298,R_23,CT,12423,R_23,CT,16848,R_23,Y,49265,R_23,21933,R_23,9117,R_23,40148,R_23,349,R_23,9466,R_23,49614,R_23,0,R_23,2143,R_23,2913,R_23,321,R_23,67,32,137,R_23,12,73,321,0,0,7491,R_23,1961,1414,1672,R_23,65,2379,7491,0,0,0,0,20,R_23,8092,R_23,CT,34800,R_23,ES,52986,2024,03,1,00,00,00,-84.6548002,43.3789148,M,-1,MULTI-COUNTY SUBDIVISION,41368,32,32,26057000600,260570006004016,2602,10940,1,E,100,POINTADDRESS
MI,MI0414,MI0414-002,ALPENA COUNTY LIBRARY,211 NORTH FIRST AVENUE,ALPENA,49707,M,211 N. FIRST ST,ALPENA,49707,M,ALPENA,9893566188,ME,CO,SO,Y,CO1,N,01/01/2022,12/31/2022,28907,R_23,28907,1,R_23,0,R_23,0,R_23,1.88,R_23,10.99,R_23,3.05,R_23,14.04,R_23,1198583,R_23,32954,R_23,0,R_23,151135,R_23,1382672,R_23,635082,R_23,179225,R_23,814307,R_23,40529,R_23,6522,R_23,2489,R_23,49540,R_23,446367,R_23,1310214,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,6286,R_23,56841,R_23,13762,R_23,1488,R_23,5103,R_23,3028,R_23,32048,R_23,61585,R_23,228,R_23,7,R_23,0,R_23,7,R_23,3029,R_23,39912,R_23,ES,2045,R_23,CT,8855,R_23,N,85593,R_23,29554,R_23,20238,R_23,65355,R_23,171859,R_23,192097,R_23,257452,R_23,1911,R_23,8072,R_23,9432,R_23,362,R_23,60,93,76,R_23,67,66,345,17,0,5798,R_23,429,1724,451,R_23,1811,1383,5034,764,0,0,0,18,R_23,8235,R_23,CT,900,R_23,ES,91173,2024,03,1,00,00,00,-83.4309597,45.06209253,26007,1,COUNTY,28904,33,33,26007000400,260070004001022,2601,10980,1,E,100,POINTADDRESS
MI,MI0415,MI0415-002,WILLIAM P. FAUST PUBLIC LIBRARY OF WESTLAND,6123 CENTRAL CITY PARKWAY,WESTLAND,48185,9141,6123 CENTRAL CITY PARKWAY,WESTLAND,48185,9141,WAYNE,7343266123,ME,CI,SO,Y,CD1,N,07/01/2022,06/30/2023,85420,R_23,85420,1,R_23,0,R_23,0,R_23,14.6,R_23,14.6,R_23,14.18,R_23,28.78,R_23,3512482,R_23,86622,R_23,0,R_23,32181,R_23,3631285,R_23,1621467,R_23,607702,R_23,2229169,R_23,82324,R_23,160784,R_23,58504,R_23,301612,R_23,916323,R_23,3447104,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,3792697,R_23,109768,R_23,2379,R_23,8920,R_23,2549,R_23,13619,R_23,0,R_23,136074,R_23,3767,R_23,16,R_23,0,R_23,16,R_23,3366,R_23,169038,R_23,CT,12096,R_23,CT,23811,R_23,N,240037,R_23,108756,R_23,60758,R_23,179279,R_23,6316,R_23,67074,R_23,246353,R_23,1126,R_23,2600,R_23,2764,R_23,639,R_23,97,202,146,R_23,194,0,525,35,79,22253,R_23,2350,15750,1376,R_23,2777,0,18358,3129,766,1,33,55,R_23,14186,R_23,CT,89555,R_23,CT,80590,2024,03,1,00,00,00,-83.39958841,42.32862554,2616386,1,COUNTY SUBDIVISION,1751169,21,21,26163568900,261635689002000,2612,19820,0,E,100,POINTADDRESS
MI,MI0416,MI0416-002,CHESTERFIELD TOWNSHIP LIBRARY,50560 PATRICIA AVENUE,CHESTERFIELD,48051,3804,50560 PATRICIA AVE,CHESTERFIELD,48051,3804,MACOMB,5865984900,ME,CI,SO,Y,CD1,N,01/01/2022,12/31/2022,45376,R_23,45376,1,R_23,0,R_23,0,R_23,5.5,R_23,5.5,R_23,4.98,R_23,10.48,R_23,1196820,R_23,44597,R_23,0,R_23,86650,R_23,1328067,R_23,638272,R_23,259160,R_23,897432,R_23,79885,R_23,33405,R_23,15290,R_23,128580,R_23,417392,R_23,1443404,R_23,0,R_23,0,R_23,19619,R_23,644831,R_23,664450,R_23,17993,R_23,62737,R_23,98800,R_23,5688,R_23,17931,R_23,7327,R_23,513,R_23,76234,R_23,482,R_23,11,R_23,0,R_23,11,R_23,2501,R_23,47685,R_23,CT,13426,R_23,CT,18705,R_23,N,361729,R_23,53730,R_23,73797,R_23,287932,R_23,36473,R_23,110270,R_23,398202,R_23,73797,R_23,22153,R_23,22695,R_23,373,R_23,117,46,63,R_23,135,12,306,66,1,4996,R_23,1965,552,739,R_23,1015,725,3632,1334,30,0,0,16,R_23,4767,R_23,CT,31828,R_23,CT,58835,2024,03,1,00,00,00,-82.83974861,42.67061263,2609915,1,COUNTY SUBDIVISION,875101,21,21,26099221100,260992211006016,2609,19820,0,E,98.29,POINTADDRESS
MI,MI0417,MI0417-002,CURTIS TOWNSHIP LIBRARY,4884 BAMFIELD ROAD,GLENNIE,48737,M,4884 BAMFIELD ROAD,GLENNIE,48737,M,ALCONA,9897352601,ME,CI,SO,Y,CD1,N,01/01/2022,12/31/2022,1087,R_23,1087,1,R_23,0,R_23,0,R_23,0.15,R_23,0.15,R_23,0.38,R_23,0.53,R_23,38957,R_23,0,R_23,0,R_23,3027,R_23,41984,R_23,-9,H_23,-9,H_23,-9,H_23,1800,R_23,836,R_23,159,R_23,2795,R_23,-9,H_23,40247,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,12542,R_23,10387,R_23,325,R_23,5603,R_23,1889,R_23,234,R_23,14756,R_23,0,R_23,0,R_23,0,R_23,0,R_23,765,R_23,2175,R_23,ES,1705,R_23,ES,589,R_23,N,3031,R_23,165,R_23,1110,R_23,1921,R_23,0,R_23,1110,R_23,3031,R_23,0,R_23,503,R_23,186,R_23,4,R_23,0,0,0,R_23,1,3,4,0,0,87,R_23,0,0,0,R_23,15,72,87,0,0,0,0,5,R_23,528,R_23,ES,3397,R_23,ES,2369,2024,03,1,00,00,00,-83.72026224,44.56065442,2600119,1,COUNTY SUBDIVISION,10489,43,43,26001970500,260019705003013,2601,-4,N,E,100,STREETADDRESS
MI,MI0418,MI0418-002,MCBAIN COMMUNITY LIBRARY,107 EAST MAPLE STREET,MCBAIN,49657,9672,107 E. MAPLE STREET,MCBAIN,49657,9672,MISSAUKEE,2318258330,ME,SD,SO,Y,SU1,N,07/01/2022,06/30/2023,5757,R_23,5757,1,R_23,0,R_23,0,R_23,0,R_23,0.94,R_23,1.3,R_23,2.24,R_23,205980,R_23,2874,R_23,0,R_23,3040,R_23,211894,R_23,76029,R_23,55831,R_23,131860,R_23,35506,R_23,2235,R_23,13120,R_23,50861,R_23,9236,R_23,191957,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,22414,R_23,16013,R_23,37418,R_23,835,R_23,9807,R_23,1069,R_23,0,R_23,18193,R_23,276,R_23,1,R_23,0,R_23,1,R_23,2638,R_23,29103,R_23,CT,295,R_23,CT,4500,R_23,Y,31940,R_23,17396,R_23,5875,R_23,26065,R_23,0,R_23,5875,R_23,31940,R_23,185,R_23,627,R_23,2307,R_23,306,R_23,85,221,0,R_23,0,0,306,0,0,5268,R_23,265,5003,0,R_23,0,0,5268,0,0,0,0,29,R_23,535,R_23,CT,125,R_23,ES,9595,2024,03,1,00,00,00,-85.21036206,44.1938755,2623310,1,SCHOOL DISTRICT (UNIFIED),15311,42,42,26113960300,261139603001082,2601,15620,1,E,100,STREETADDRESS
MI,MI0421,MI0421-002,FLAT ROCK PUBLIC LIBRARY,25200 GIBRALTAR ROAD,FLAT ROCK,48134,1358,25200 GIBRALTAR RD.,FLAT ROCK,48134,1358,WAYNE,7347822430,ME,CI,SO,Y,CD1,N,07/01/2022,06/30/2023,18778,R_23,18778,1,R_23,0,R_23,0,R_23,2.1,R_23,2.1,R_23,3.25,R_23,5.35,R_23,389196,R_23,18747,R_23,0,R_23,23451,R_23,431394,R_23,241497,R_23,29824,R_23,271321,R_23,22750,R_23,39500,R_23,6500,R_23,68750,R_23,118369,R_23,458440,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,67390,R_23,53734,R_23,69000,R_23,3562,R_23,29600,R_23,5533,R_23,850,R_23,62839,R_23,10,R_23,1,R_23,0,R_23,1,R_23,2288,R_23,42481,R_23,CT,8600,R_23,ES,2823,R_23,N,64868,R_23,32905,R_23,9394,R_23,55474,R_23,1750,R_23,11144,R_23,66618,R_23,0,R_23,22202,R_23,13288,R_23,181,R_23,126,20,10,R_23,25,0,181,0,0,2874,R_23,2346,336,52,R_23,140,0,2874,0,0,0,0,15,R_23,6500,R_23,ES,6000,R_23,ES,36500,2024,03,1,00,00,00,-83.27780388,42.09456831,2616328,1.781,COUNTY SUBDIVISION,1751169,21,21,26163599001,261635990013014,2606,19820,0,E,100,POINTADDRESS
MI,MI0422,MI0422-002,LEIGHTON TOWNSHIP LIBRARY,4451 12TH STREET,WAYLNAD,49335,8912,P.O. BOX H,MOLINE,49335,M,ALLEGAN,6168774143,ME,CI,SO,Y,CD1,N,04/01/2022,03/31/2023,7001,R_23,7001,1,R_23,0,R_23,0,R_23,0,R_23,3.25,R_23,0.45,R_23,3.7,R_23,404576,R_23,6880,R_23,1108,R_23,16196,R_23,428760,R_23,135423,R_23,8889,R_23,144312,R_23,25464,R_23,2544,R_23,9498,R_23,37506,R_23,65688,R_23,247506,R_23,0,R_23,0,R_23,1695,R_23,8440,R_23,10135,R_23,54846,R_23,27930,R_23,17140,R_23,3216,R_23,5586,R_23,5785,R_23,0,R_23,37200,R_23,269,R_23,2,R_23,0,R_23,2,R_23,2014,R_23,21543,R_23,CT,1762,R_23,ES,1350,R_23,N,79254,R_23,37645,R_23,10351,R_23,68903,R_23,35,R_23,10386,R_23,79289,R_23,883,R_23,4812,R_23,3362,R_23,318,R_23,92,54,29,R_23,116,27,305,0,13,4183,R_23,2092,845,55,R_23,984,207,4013,0,170,37,2244,8,R_23,1529,R_23,CT,6272,R_23,CT,18864,2024,03,1,00,00,00,-85.66296743,42.74312894,2600546,1,COUNTY SUBDIVISION,121939,31,31,26005030402,260050304021024,2604,26090,1,E,100,STREETADDRESS
MI,MI0423,MI0423-002,SALEM TOWNSHIP LIBRARY,3007 142ND AVENUE,BURNIPS,49314,8400,P.O. BOX 58,BURNIPS,49314,M,ALLEGAN,6168968170,ME,CI,SO,Y,CD1,N,07/01/2022,06/30/2023,8289,R_23,8289,1,R_23,0,R_23,0,R_23,0,R_23,3.38,R_23,0.35,R_23,3.73,R_23,236015,R_23,11726,R_23,1558,R_23,11946,R_23,261245,R_23,108438,R_23,838,R_23,109276,R_23,20367,R_23,10182,R_23,1587,R_23,32136,R_23,18419,R_23,159831,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,22706,R_23,15390,R_23,17472,R_23,455,R_23,9452,R_23,975,R_23,236,R_23,16939,R_23,119,R_23,0,R_23,0,R_23,0,R_23,2280,R_23,14204,R_23,CT,1600,R_23,ES,1562,R_23,Y,81154,R_23,50796,R_23,14327,R_23,66827,R_23,0,R_23,14327,R_23,81154,R_23,2828,R_23,4380,R_23,5710,R_23,144,R_23,47,24,22,R_23,51,0,144,0,0,1520,R_23,657,274,150,R_23,439,0,1520,0,0,0,0,12,R_23,416,R_23,CT,3578,R_23,CT,4000,2024,03,1,00,00,00,-85.84206821,42.7246164,2600571,1.608,COUNTY SUBDIVISION,121939,42,42,26005030302,260050303021028,2604,26090,1,E,97.58,POINTADDRESS
MI,MI0424,MI0424-002,CAPITAL AREA DISTRICT LIBRARY,401 SOUTH CAPITOL AVENUE,LANSING,48933,2003,401 S CAPITOL AVE,LANSING,48933,2003,INGHAM,5173676300,ME,LD,MO,Y,MD1,N,01/01/2022,12/31/2022,244451,R_23,244451,1,R_23,12,R_23,1,R_23,41.63,R_23,41.63,R_23,92.08,R_23,133.71,R_23,12348310,R_23,240253,R_23,0,R_23,293639,R_23,12882202,R_23,6053650,R_23,1970220,R_23,8023870,R_23,749958,R_23,935733,R_23,221370,R_23,1907061,R_23,2627771,R_23,12558702,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,827291,R_23,389427,R_23,164782,R_23,41224,R_23,154258,R_23,83548,R_23,51831,R_23,515891,R_23,1692,R_23,11,R_23,0,R_23,11,R_23,35650,R_23,675466,R_23,CT,120000,R_23,ES,90474,R_23,N,2163818,R_23,591516,R_23,646122,R_23,1517696,R_23,40255,R_23,686377,R_23,2204073,R_23,5694,R_23,46738,R_23,37161,R_23,4529,R_23,1686,1077,255,R_23,1022,489,4147,17,365,47759,R_23,18867,9827,1310,R_23,4651,13104,45418,436,1905,0,0,352,R_23,78028,R_23,CT,63200,R_23,CT,1261511,2024,03,1,00,00,00,-84.55386193,42.72992277,M,-1,MULTI-COUNTY SUBDIVISION,284637,12,12,26065006700,260650067001028,2607,29620,0,E,100,STREETADDRESS
MI,MI0425,MI0425-002,DEARBORN HEIGHTS CITY LIBRARIES,24590 GEORGE STREET,DEARBORN HEIGHTS,48127,3116,24590 GEORGE ST,DEARBORN HEIGHTS,48127,3116,WAYNE,3137913804,ME,CI,MO,Y,CD1,N,07/01/2022,06/30/2023,63292,R_23,63292,1,R_23,1,R_23,0,R_23,7.63,R_23,9.13,R_23,12,R_23,21.13,R_23,2727062,R_23,64182,R_23,0,R_23,246082,R_23,3037326,R_23,927776,R_23,328024,R_23,1255800,R_23,130000,R_23,47500,R_23,35000,R_23,212500,R_23,618598,R_23,2086898,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,554818,R_23,126187,R_23,19654,R_23,7055,R_23,3427,R_23,14897,R_23,2453,R_23,149631,R_23,1492,R_23,14,R_23,0,R_23,14,R_23,5504,R_23,245000,R_23,ES,11134,R_23,ES,8610,R_23,N,170776,R_23,61156,R_23,18574,R_23,152202,R_23,903,R_23,19477,R_23,171679,R_23,80,R_23,14564,R_23,15439,R_23,205,R_23,68,73,24,R_23,30,10,205,0,0,5404,R_23,1945,2092,352,R_23,750,265,5404,0,0,8,137,58,R_23,26543,R_23,ES,54200,R_23,ES,35643,2024,03,1,00,00,00,-83.27799499,42.33175748,2616321,1,COUNTY SUBDIVISION,1751169,21,21,26163572100,261635721002008,2612,19820,0,E,100,POINTADDRESS
MI,MI0426,MI0426-002,COMMERCE TOWNSHIP COMMUNITY LIBRARY,180 E. COMMERCE,COMMERCE TOWNSHIP,48382,4113,180 E. COMMERCE,COMMERCE TOWNSHIP,48382,4113,OAKLAND,2486698108,ME,CI,SO,Y,CD1,N,01/01/2022,12/31/2022,43058,R_23,43058,1,R_23,0,R_23,0,R_23,11.73,R_23,12.43,R_23,6.95,R_23,19.38,R_23,2176233,R_23,42318,R_23,0,R_23,12875,R_23,2231426,R_23,813561,R_23,166660,R_23,980221,R_23,181670,R_23,161705,R_23,0,R_23,343375,R_23,453314,R_23,1776910,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,40886,R_23,73982,R_23,81042,R_23,7200,R_23,43272,R_23,11730,R_23,854,R_23,93641,R_23,729,R_23,13,R_23,0,R_23,13,R_23,3057,R_23,107875,R_23,CT,22856,R_23,CT,14669,R_23,Y,337653,R_23,153635,R_23,74032,R_23,263621,R_23,3142,R_23,77174,R_23,340795,R_23,138,R_23,22403,R_23,40543,R_23,601,R_23,182,123,130,R_23,166,0,514,85,2,17418,R_23,6462,6938,2039,R_23,1979,0,14201,3186,31,0,0,47,R_23,4749,R_23,CT,18102,R_23,CT,80678,2024,03,1,00,00,00,-83.47760499,42.58917302,2612517,1,COUNTY SUBDIVISION,1270426,21,21,26125134400,261251344001000,2611,19820,0,E,99.01,POINTADDRESS
MI,MI0427,MI0427-002,RAY TOWNSHIP PUBLIC LIBRARY,64255 WOLCOTT ROAD,RAY,48096,2433,64255 WOLCOTT ROAD,RAY,48096,2433,MACOMB,5867497130,ME,CI,SO,Y,CD1,N,04/01/2022,03/31/2023,3780,R_23,3780,1,R_23,0,R_23,0,R_23,0,R_23,0.61,R_23,1.19,R_23,1.8,R_23,135994,R_23,0,R_23,0,R_23,1492,R_23,137486,R_23,-9,H_23,-9,H_23,-9,H_23,4711,R_23,1583,R_23,2239,R_23,8533,R_23,-9,H_23,95600,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,13961,R_23,10365,R_23,19156,R_23,456,R_23,3592,R_23,1564,R_23,32,R_23,12409,R_23,24,R_23,4,R_23,0,R_23,4,R_23,1788,R_23,6599,R_23,CT,1874,R_23,CT,1392,R_23,Y,11744,R_23,3293,R_23,2901,R_23,8843,R_23,420,R_23,3321,R_23,12164,R_23,58,R_23,6522,R_23,6427,R_23,138,R_23,26,30,18,R_23,39,25,122,10,6,1529,R_23,265,495,160,R_23,279,330,1390,132,7,0,0,6,R_23,334,R_23,CT,3008,R_23,CT,2700,2024,03,1,00,00,00,-82.92864909,42.77018763,2609967,1,COUNTY SUBDIVISION,875101,41,41,26099216000,260992160001035,2609,19820,0,E,100,POINTADDRESS
